%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1682488154557244041,413,1682488154554321050,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.186204,-0.030857,0.0133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.320801,1.68916,8.979345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488154804602356,414,1682488154803380012,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130875,0.236745,0.078206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916357,0.839795,9.283203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488155054842440,415,1682488155053383111,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.046817,0.1745,-0.082462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.736914,2.430859,10.005762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488155305356696,416,1682488155302961111,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.133535,0.054797,0.089378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.543213,0.325391,9.211426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488155555212659,417,1682488155553003072,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203761,0.223977,0.106934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.442725,1.851856,8.950635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488155806115046,418,1682488155803251981,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.211741,-0.027133,-0.317611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.196387,2.660547,9.553564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488156057353220,419,1682488156052807092,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073418,0.129279,0.01596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023926,-0.287109,8.448194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488156303988971,420,1682488156302640914,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123959,0.039369,0.088314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110059,0.765625,10.079931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488156555716216,421,1682488156553224086,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024473,0.015428,-0.080334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.332764,2.45957,9.299952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488156804866281,422,1682488156802639007,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017024,0.298459,0.17982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.373437,1.306348,8.842969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488157053710820,423,1682488157052656888,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.288351,-0.212805,0.01596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44502,1.2896,9.563135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488157305269781,424,1682488157302699089,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.374537,0.170244,0.013832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.476318,0.832617,8.933887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488157555058763,425,1682488157552732944,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239937,-0.051073,-0.046817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.557568,0.739307,9.008057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488157804222839,426,1682488157802516937,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.090974,-0.397413,0.041497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.825635,1.394873,9.766504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488158054201772,427,1682488158052597999,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107998,0.160136,-0.027133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665234,1.533643,8.912354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488158304038307,428,1682488158302587032,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001596,0.045221,0.085654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47373,1.098193,9.565527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488158556008473,429,1682488158553189992,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.069162,-0.051073,-0.051605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.763232,0.684277,8.941065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1682488158804460921,430,1682488158802696943,imu_of_uwb_link,0.0,0.0,0.0218148850346,0.99976202708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014896,-0.042029,-0.089378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.088623,1.021631,10.314404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
