%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1.68009E+18,12,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.114171,0.070181,0.155091,0,0,0,0,0,0,0,0,0,-0.542383,0.928203,9.907666,0,0,0,0,0,0,0,0,0
1.68009E+18,13,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.060861,-0.027177,-0.032177,0,0,0,0,0,0,0,0,0,-0.685937,0.088408,9.64209,0,0,0,0,0,0,0,0,0
1.68009E+18,14,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.175776,0.068053,-0.016748,0,0,0,0,0,0,0,0,0,-0.61416,0.215215,10.111035,0,0,0,0,0,0,0,0,0
1.68009E+18,15,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.209401,0.064329,0.113063,0,0,0,0,0,0,0,0,0,-0.736182,0.717656,9.778467,0,0,0,0,0,0,0,0,0
1.68009E+18,16,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.142259,-0.169224,0.210953,0,0,0,0,0,0,0,0,0,-0.685937,0.459258,9.764112,0,0,0,0,0,0,0,0,0
1.68009E+18,17,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.135875,0.116466,-0.067822,0,0,0,0,0,0,0,0,0,-1.791309,1.227275,10.493848,0,0,0,0,0,0,0,0,0
1.68009E+18,18,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.095442,0.153175,-0.249238,0,0,0,0,0,0,0,0,0,-0.83667,0.53582,9.66123,0,0,0,0,0,0,0,0,0
1.68009E+18,19,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.011916,0.046773,-0.032709,0,0,0,0,0,0,0,0,0,-1.549658,0.569316,9.33584,0,0,0,0,0,0,0,0,0
1.68009E+18,20,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.018941,0.00368,-0.073674,0,0,0,0,0,0,0,0,0,-1.375,0.696123,9.797607,0,0,0,0,0,0,0,0,0
1.68009E+18,21,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.128003,0.313843,-0.088038,0,0,0,0,0,0,0,0,0,-1.315186,1.052617,10.077539,0,0,0,0,0,0,0,0,0
1.68009E+18,22,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,0.004044,0.081354,-0.002384,0,0,0,0,0,0,0,0,0,-2.415771,0.562139,9.323877,0,0,0,0,0,0,0,0,0
1.68009E+18,23,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.115659,0.09891,-0.048137,0,0,0,0,0,0,0,0,0,-2.387061,0.636309,9.264063,0,0,0,0,0,0,0,0,0
1.68009E+18,24,1.68009E+18,imu_of_uwb_link,0,0,0.021814885,0.999762027,0,0,0,0,0,0,0,0,0,-0.027877,0.029748,-0.035901,0,0,0,0,0,0,0,0,0,-2.327246,0.351592,9.393262,0,0,0,0,0,0,0,0,0
